SendRate(Mb/s)	RTT(ms)	CWnd	PktSndPeriod(us)	RecvACK	RecvNAK
21.497		69.966	494	41			484	19
25.4346		136.496	1321	345			264	21
12.0533		179.978	1321	345			8	46
33.554		182.757	1321	345			3	3
26.9017		196.891	1321	345			6	57
14.9749		125.461	607	751			108	11
16.5083		174.717	639	714			300	14
17.4585		150.519	639	714			190	8
19.357		187.837	754	605			384	11
19.4851		191.395	1040	438			64	22
11.4249		237.93	4	150			18	15
31.0698		199.303	1116	150			76	25
17.051		186.075	1253	150			137	13
25.6446		189.165	1260	155			7	46
26.499		199.61	1304	207			44	29
26.39		223.822	1308	155			4	22
33.8304		266.85	1364	155			56	28
6.07954		312.753	1430	155			66	15
53.8747		201.346	1552	207			122	18
7.06559		201.346	1552	207			0	30
49.0739		144.5	1832	155			280	76
36.3183		175.012	1835	155			3	22
30.0089		269.43	1874	124			145	0
40.2577		346.015	1874	155			29	66
19.9023		346.676	1017	286			1	39
17.3514		336.814	1017	286			48	19
22.498		268.537	1017	382			50	14
7.88479		283.836	1017	286			10	14
20.9621		144.051	729	131			199	9
29.4529		333.272	1203	131			474	188
32.3115		315.294	1212	131			9	78
18.5584		304.389	1514	131			302	104
37.2564		252.21	1704	174			190	61
27.3105		278.34	1710	131			6	25
40.517		268.777	1736	131			26	0
17.4655		253.458	1742	131			6	11
32.8097		258.048	1744	131			2	34
52.9879		268.345	1800	174			56	7
20.2732		248.066	1848	131			48	14
27.343		237.24	4	131			2	5
24.5383		143.799	704	169			426	9
29.315		146.269	1049	139			345	21
11.9956		180.67	1051	139			2	108
25.9335		316.532	1275	185			224	24
35.5313		235.525	1443	139			168	38
8.29202		309.66	1505	139			62	58
54.8307		260.178	1582	98			77	12
26.2838		256.616	1605	73			23	23
44.0094		253.111	1612	73			7	23
42.1931		276.764	1617	73			5	16
35.1237		281.405	4	73			48	0
34.0767		173.21	2011	73			416	7
29.2337		278.196	2049	73			38	151
64.7264		263.074	2157	98			108	17
39.1299		274.674	2275	79			118	10
39.1568		314.666	2295	79			20	55
65.9745		305.571	2300	79			5	22
8.89709		301.654	2305	79			5	12
69.6161		253.399	2395	79			90	16
36.0459		281.697	2459	79			64	7
84.2498		286.596	2760	79			301	28
44.4054		363.875	4	79			83	131
30.325		326.624	4	79			71	1
23.9205		286.462	4	79			7	0
53.7469		209.479	2925	63			226	6
74.9546		336.706	3074	85			149	198
19.2172		352.054	3239	85			165	23
77.6911		337.232	3364	85			125	15
37.5439		321.217	3494	85			130	11
60.7106		293.695	3499	72			5	18
47.7002		304.041	3512	120			13	2
83.2587		329.757	3538	90			26	22
57.8442		343.787	3638	90			100	2
58.5565		310.857	3673	7			35	54
50.2095		305.717	4	7			3	3
57.9746		221.792	4	7			230	0
32.9776		213.352	4	7			35	0
6.90628		228.388	4	7			21	0
76.9665		170.084	3789	9			117	15
107.043		169.906	3793	7			4	8
51.8006		203.774	3837	7			44	9
53.2373		213.821	3842	5			5	9
102.383		246.996	3877	7			35	3
95.9082		287.969	3936	7			59	20
66.4049		294.748	2501	137			3	7
34.9476		276.894	2501	109			9	3
20.1781		270.843	2501	182			1	38
28.7404		252.214	1812	189			5	4
39.6087		167.452	1786	189			91	43
29.9894		224.008	1786	189			82	15
28.2514		271.952	1618	278			66	73
18.645		288.503	1618	209			47	41
38.2804		277.141	1618	209			5	55
33.7578		219.463	1618	209			77	0
26.7506		219.356	1618	209			8	49
43.5792		252.48	1823	122			205	99
37.6405		346.328	1880	122			57	23
22.128		314.018	1888	122			8	0
51.9878		298.262	1891	84			3	35
22.0198		289.391	4	84			99	0
