SendRate(Mb/s)	RTT(ms)	CWnd	PktSndPeriod(us)	RecvACK	RecvNAK
1.85377		51.181	44	768			34	12
7.19615		50.785	215	1996			57	34
4.27377		50.856	230	1863			43	29
4.38881		50.785	230	1863			11	20
4.37907		50.666	230	1863			18	23
3.71457		50.547	161	2647			80	15
2.46891		50.66	161	2647			2	6
3.05107		50.481	83	5098			103	22
3.5632		50.765	61	1073			61	26
11.7744		50.727	147	583			86	63
10.6523		50.527	205	380			58	70
9.28068		50.986	252	304			47	26
9.51335		50.767	267	380			28	57
11.8443		51.209	249	524			20	37
4.12275		51.209	249	524			0	0
6.56771		51.112	252	393			3	28
9.88626		50.766	259	393			11	28
5.33327		50.685	259	524			14	26
9.40472		50.781	85	1201			39	37
3.30445		50.691	67	1528			14	14
1.79352		50.613	66	1528			10	4
5.97385		50.541	94	692			43	25
8.17538		50.699	159	392			65	45
7.11174		50.73	166	490			7	27
7.11304		50.772	189	490			23	20
9.42127		50.833	207	490			39	43
7.0301		50.751	196	519			7	20
6.39285		50.785	196	519			32	16
8.33843		51.411	160	473			31	27
8.5951		51.598	191	473			31	25
2.51553		51.598	191	473			0	12
9.02015		51.07	133	770			35	51
6.38183		50.885	157	547			26	24
7.99663		51.219	193	410			36	45
12.1809		50.879	209	410			16	40
4.63517		50.808	171	477			16	18
13.0778		51.038	200	319			48	68
8.40849		50.734	227	399			27	25
8.65305		50.791	243	532			16	48
9.49072		50.644	252	399			9	20
8.55743		50.632	182	748			27	37
3.7712		50.711	71	1423			19	22
3.23409		51.123	71	1423			14	13
3.21153		51.213	80	954			13	13
5.4381		51.511	108	940			31	27
4.92463		51.123	108	1253			22	24
4.86794		50.975	113	808			16	21
6.6382		50.57	145	652			34	35
10.9933		50.604	171	474			53	64
13.1421		50.709	215	474			70	54
8.55345		50.45	180	565			25	27
10.2257		50.514	199	509			89	66
8.57016		50.769	199	407			63	41
7.04525		50.646	199	509			24	22
14.5669		50.87	224	454			77	75
13.5188		50.835	278	358			60	39
9.72313		50.62	283	287			27	75
16.3487		50.508	233	435			37	68
10.1436		50.597	223	455			24	39
7.25524		50.597	223	455			32	49
12.9495		50.704	182	556			57	51
6.42865		50.697	169	483			23	24
11.4592		50.74	211	386			58	58
9.51329		50.562	194	525			45	42
14.085		50.903	227	503			83	84
9.4321		50.688	238	377			11	27
11.652		50.483	275	350			46	76
11.786		50.575	289	350			14	43
11.2846		50.502	290	350			13	28
9.6544		50.492	278	365			21	38
18.976		50.846	321	277			68	94
12.4493		50.88	334	370			13	44
12.8089		50.633	361	277			27	49
13.472		50.659	340	299			51	40
15.8969		50.723	353	373			35	78
15.3153		50.629	365	280			19	46
12.9807		50.721	365	280			21	42
15.9546		50.725	343	297			10	60
9.08903		50.709	343	397			21	35
13.5203		50.89	285	358			38	61
14.0456		50.84	285	358			63	47
8.94432		50.995	196	415			18	29
6.64911		50.984	196	519			27	16
4.79698		51.064	196	519			23	21
9.45447		50.697	143	545			72	50
7.17073		50.89	176	545			33	46
11.3766		50.574	188	498			45	43
17.916		50.794	271	368			94	92
8.90854		50.865	276	295			18	26
11.3084		50.62	278	366			50	46
14.0342		50.452	278	366			40	63
13.9524		50.552	278	366			37	65
9.20005		50.811	211	480			12	25
10.0147		50.711	216	388			36	52
13.1813		50.44	265	359			49	50
8.54626		50.541	281	359			16	28
9.57014		50.652	283	479			16	22
7.7303		50.744	283	359			25	45
12.6982		51.04	209	487			23	42
8.87952		50.84	209	487			33	31
