SendRate(Mb/s)	RTT(ms)	CWnd	PktSndPeriod(us)	RecvACK	RecvNAK
92.7054		51.715	2089	17			2079	11
119.223		52.826	2901	17			1436	7
44.0661		196.239	2900	150			492	2
76.5123		202.023	2900	150			180	0
60.9043		793.13	2900	150			1034	0
13.3808		793.13	2900	150			1149	0
42.1231		793.13	2900	150			717	0
16.8288		793.13	2900	150			0	0
24.5721		793.13	2900	150			0	238
10.3882		2870.41	1921	226			655	0
8.97879		2893.49	1921	226			1	168
0.0116453		2933.09	1921	226			1	0
20.9496		98.835	499	244			1624	0
24.0969		240.732	499	244			2069	0
22.7218		232.139	250	487			2060	0
22.4542		114.519	250	487			2068	0
24.0963		116.068	250	488			2069	0
24.0851		116.542	250	488			2068	0
24.0967		117.932	250	390			2069	0
23.9924		118.807	250	390			2060	0
24.0397		118.978	250	650			2068	0
23.9565		119.412	250	650			2069	0
20.2313		90.581	378	483			1860	0
30.4662		216.013	449	186			2279	0
23.9909		217.473	449	233			2061	0
21.3365		98.051	214	488			2067	0
23.9327		101.816	214	652			2068	0
24.19		96.872	214	488			2069	0
24.1656		100.104	214	488			2069	0
23.793		102.66	214	488			2060	0
24.2714		96.75	214	488			2069	0
23.9909		101.592	214	651			2068	0
24.1305		97.344	214	488			2069	0
26.2039		91.876	388	270			2069	0
24.0028		188.125	388	270			2061	0
22.0464		100.687	215	488			2066	0
24.0729		105.288	220	634			2068	0
24.0264		98.463	215	487			2068	0
24.1557		99.971	215	487			2068	0
23.7703		103.265	215	488			2060	0
24.2934		97.035	215	488			2068	0
24.1081		101.741	215	390			2069	0
24.0154		99.892	216	485			2068	0
20.1748		85.245	352	651			1868	0
30.0828		191.714	395	261			2263	0
24.073		190.614	395	261			2067	0
21.7441		101.155	211	488			2067	0
24.2826		95.911	212	488			2068	0
23.8624		100.962	212	650			2069	0
24.212		95.629	211	488			2061	0
24.1085		100.566	212	388			2068	0
24.0032		97.709	212	487			2069	0
24.1543		98.217	211	488			2068	0
23.9443		101.985	213	483			2069	0
25.2474		54.074	352	394			2060	0
24.6208		169.957	352	296			2067	0
22.4781		104.94	214	487			2068	0
23.8868		102.527	214	487			2067	0
24.27		97.173	214	488			2068	0
23.8637		102.523	213	651			2061	0
24.1314		96.325	213	488			2068	0
24.1665		100.409	214	487			2067	0
24.3066		111.662	234	446			2067	0
23.8398		99.341	214	487			2067	0
22.3377		103.347	4	488			2061	0
27.7417		178.804	384	361			2069	0
24.096		185.072	384	271			2069	0
22.0933		99.911	213	390			2068	0
23.9444		102.085	214	487			2069	0
24.1434		98.608	213	488			2061	0
23.8525		101.692	213	650			2067	0
24.3877		99.799	218	476			2069	0
24.2012		109.681	229	364			2067	0
23.7456		99.89	213	488			2068	0
24.1546		99.258	213	488			2062	0
22.9423		53.508	440	245			2030	0
27.8206		209.25	434	245			2107	0
22.6285		194.719	245	434			2068	0
22.7807		104.312	218	487			2068	0
24.2594		98.917	218	487			2062	0
24.0624		102.645	218	390			2067	0
23.8866		104.488	218	488			2068	0
24.294		98.825	218	488			2068	0
24.0852		102.684	218	390			2068	0
23.9332		103.783	218	488			2069	0
24.1431		98.741	218	487			2059	0
26.3559		184.867	411	253			2070	0
23.8979		198.269	411	253			2052	0
21.5691		103.039	215	647			2050	0
24.0614		97.869	214	487			2068	0
24.0154		100.091	214	488			2060	0
23.7815		103.16	215	483			2053	0
24.2243		97.131	214	488			2068	0
24.293		114.501	240	579			2068	0
23.7938		97.141	213	488			2067	0
24.051		100.306	214	390			2059	0
22.1429		53.852	314	461			1928	0
28.1342		189.995	394	266			2210	0
22.3606		161.581	246	426			2069	0
23.4904		102.748	215	488			2068	0
