SendRate(Mb/s)	RTT(ms)	CWnd	PktSndPeriod(us)	RecvACK	RecvNAK
4.26087		81.675	85	423			75	16
4.40211		51.226	104	4163			92	25
2.6786		50.814	60	7112			148	8
3.63353		50.6	81	1248			167	10
8.99083		50.757	137	396			80	37
12.7605		50.823	174	528			37	43
14.6459		50.839	231	365			57	60
10.9254		50.749	247	365			16	18
23.5		50.759	340	188			93	65
13.2739		50.836	383	251			43	44
27.426		50.891	448	230			65	78
21.2764		58.646	501	170			53	58
17.0215		53.973	521	170			20	54
22.7601		52.475	4	170			97	68
20.5099		51.37	554	159			69	74
26.5681		64.655	623	159			69	53
22.9652		66.892	675	161			52	72
13.6755		105.889	703	120			28	37
21.7749		87.527	756	96			53	56
26.911		90.526	840	120			84	41
14.5212		88.532	667	154			20	27
23.209		82.038	667	206			44	51
15.4839		68.207	667	154			12	46
19.6786		55.017	392	238			63	46
27.2867		55.843	589	220			43	51
21.8656		52.686	621	165			32	81
29.9956		115.203	514	204			82	90
13.1868		82.336	514	204			44	27
24.4653		62.185	515	270			34	59
12.2564		56.254	520	202			15	35
29.8398		57.426	520	202			86	67
22.1458		64.932	491	192			68	70
15.2443		74.767	504	192			13	42
24.4613		82.776	548	180			44	61
17.0534		85.058	583	180			42	32
24.1138		61.555	583	180			51	48
14.2524		55.605	417	252			68	50
20.4899		51.651	415	240			39	66
18.9231		51.316	431	240			48	35
13.5279		51.088	429	192			78	37
12.6627		51.183	294	350			11	39
22.4725		50.956	322	291			121	59
24.911		50.554	383	232			61	77
23.9568		102.536	439	232			103	110
17.3389		81.587	439	309			33	57
16.0669		62.497	443	170			50	57
10.3154		62.497	443	170			0	0
22.9678		68.472	550	148			107	68
19.2162		83.321	562	118			12	26
20.6667		65.948	591	148			29	79
25.0132		54.51	415	327			107	68
16.9282		52.156	302	347			83	35
11.4685		51.445	355	260			53	36
14.7266		51.087	396	260			42	34
23.1826		50.746	324	296			76	48
15.9324		50.751	352	242			28	50
24.1401		50.88	411	221			59	68
14.3936		50.666	447	221			36	47
19.8754		50.808	461	221			73	54
13.7951		50.721	230	592			28	36
16.0038		50.71	276	247			57	60
18.8661		50.742	374	198			98	44
20.3634		50.842	360	319			59	63
18.1561		53.608	420	191			60	53
17.2808		51.397	378	270			41	29
17.2898		50.81	296	250			84	69
19.4003		50.701	377	184			81	52
15.9289		50.709	404	147			27	54
26.7469		97.257	468	184			64	78
13.6136		97.387	490	192			22	24
18.726		72.894	515	192			25	45
23.4607		54.936	457	242			63	80
17.6201		52.098	433	242			40	29
19.0522		50.816	392	238			66	82
16.0298		50.741	419	238			27	48
22.4517		50.51	413	237			48	60
13.7747		52.939	439	44			26	37
25.4827		115.358	527	26			88	61
18.8288		103.578	569	33			42	32
22.2529		85.582	597	33			28	35
26.4777		70.358	647	106			50	69
23.268		71.659	727	98			80	62
10.9118		93.135	746	123			19	43
29.8026		114.075	773	164			27	69
21.858		105.376	825	123			52	55
21.73		123.541	828	123			82	46
13.7364		79.809	352	493			29	54
8.74377		63.536	346	370			13	23
21.2657		51.946	305	255			36	53
13.646		51.477	315	204			10	25
15.0122		51.267	349	223			34	48
25.8887		56.929	436	213			87	85
11.2182		78.697	448	170			12	40
24.9226		61.066	503	184			71	66
23.2559		90.267	582	121			100	83
15.2408		95.812	595	152			13	43
27.5999		136.996	671	152			76	84
16.5261		121.492	675	121			12	57
14.6364		113.994	386	265			3	15
15.7203		68.718	386	265			39	45
