SendRate(Mb/s)	RTT(ms)	CWnd	PktSndPeriod(us)	RecvACK	RecvNAK
10.8636		55.496	209	118			199	27
14.4137		52.393	605	733			31	50
15.1756		50.966	589	733			95	27
8.44291		50.556	388	1104			213	14
9.33149		50.408	273	1561			236	23
5.71764		50.278	179	2376			152	19
3.03958		50.438	150	2843			29	1
13.7413		53.057	239	199			207	30
5.88081		62.207	243	249			4	6
18.7253		60.575	338	217			95	37
12.124		100.841	383	217			45	24
18.8408		82.387	433	158			50	32
8.53489		138.236	460	158			27	31
23.5497		121.348	502	158			42	44
13.7892		163.764	536	158			34	42
22.9433		175.534	623	87			228	29
19.25		192.76	687	116			64	41
16.7717		175.737	691	87			4	35
18.2276		165.931	742	82			51	50
28.801		301.245	950	110			208	25
22.4759		267.53	959	82			9	29
12.205		296.477	1126	82			167	58
36.9668		258.546	1174	82			48	19
39.8419		251.936	1229	82			55	5
23.2469		294.398	1259	82			30	29
22.7221		269.784	1269	82			10	18
14.4984		263.965	4	232			40	1
19.6829		213.027	1282	232			15	55
28.1038		102.627	1200	230			48	30
24.1435		173.971	1167	172			14	28
18.0475		294.457	1167	172			37	50
25.9218		182.509	1167	172			28	0
16.6198		273.442	1167	172			63	98
21.919		249.261	1167	172			16	11
14.5283		228.362	1167	172			2	12
10.025		228.362	1167	172			0	30
27.7859		124.531	1187	151			24	35
43.5292		124.235	1189	151			2	33
30.106		221.31	1218	121			29	20
15.9789		255.93	4	151			25	10
26.6823		190.983	1394	151			129	21
10.4304		198.304	1412	201			18	47
44.8814		288.559	1444	151			32	49
20.8595		306.131	1483	195			39	1
26.7508		251.443	1492	195			9	32
30.8027		270.902	1507	260			15	19
34.7635		286.385	1513	195			6	19
23.7232		254.16	1528	195			15	19
33.7943		243.816	1532	195			4	32
19.9886		273.724	1542	195			10	29
42.4		272.461	1544	47			2	0
24.072		266.237	1548	59			4	12
24.5515		244.484	1562	59			14	23
41.3204		255.068	4	59			91	0
34.0598		211.001	1592	47			31	41
16.7479		205.235	1639	79			47	62
25.9354		253.497	1646	59			7	4
37.7566		265.522	1656	59			10	24
23.9254		289.203	1700	59			44	6
39.0244		275.947	1781	59			81	27
35.3813		286.866	1784	47			3	7
32.4453		307.341	1800	59			16	27
33.2359		317.657	1827	62			27	11
46.3515		318.299	1830	62			3	23
31.165		315.133	1842	62			12	7
34.8029		313.698	4	35			18	0
29.0796		148.47	1919	35			160	5
42.333		154.665	1921	35			2	34
56.4261		172.817	1925	28			4	18
37.978		215.43	1931	35			6	8
28.6109		225.365	1970	35			39	12
31.7478		279.264	2016	35			46	22
46.0005		285.454	2030	28			14	19
24.184		288.409	2032	47			2	2
46.6416		285.753	2033	35			1	11
55.3144		264.876	2043	35			10	0
39.9827		258.583	4	35			14	17
22.6484		258.464	4	35			50	7
27.052		259.404	4	35			19	2
26.9033		185.368	1050	342			83	24
14.7675		152.391	899	456			17	28
17.4204		102.318	579	328			70	30
20.1106		117.222	597	307			77	27
9.841		173.274	617	245			20	36
20.4391		96.497	628	256			90	32
10.8532		153.625	643	256			15	15
22.8389		92.41	726	256			126	38
14.278		122.615	726	205			45	22
12.4962		112.649	328	416			62	31
12.5081		105.09	357	298			29	38
15.571		123.012	402	397			45	38
16.2811		94.281	462	298			60	14
16.934		134.235	494	312			32	37
16.7343		99.311	556	283			62	32
17.3416		181.111	596	212			40	44
16.5076		156.12	624	212			28	28
18.5489		149.016	588	294			37	49
8.40754		160.584	446	387			2	21
17.307		123.108	462	312			51	39
16.002		104.974	502	308			40	32
