SendRate(Mb/s)	RTT(ms)	CWnd	PktSndPeriod(us)	RecvACK	RecvNAK
109.737		52.474	2949	17			2939	24
87.134		51.983	2996	17			251	3
91.0096		186.61	2996	17			31	2
83.2014		284.888	2980	147			172	0
64.9303		645.02	2980	147			1297	0
12.5896		645.02	2980	147			1081	0
41.6719		645.02	2980	147			599	0
21.2435		645.02	2980	147			3	201
20.0527		645.02	2980	147			0	5
21.4861		3068.96	2980	147			560	0
0		3068.96	2980	147			0	0
0		2470.18	4	110			983	0
13.8869		51.522	343	301			1868	0
28.695		194.305	403	204			2249	0
23.5028		194.267	352	293			2069	0
22.4432		98.401	211	488			2068	0
23.9338		101.231	212	486			2068	0
24.1325		96.764	211	487			2060	0
23.841		100.642	211	488			2068	0
24.3185		94.688	211	488			2067	0
24.0711		100.064	211	650			2069	0
24.0492		95.708	211	488			2069	0
24.0852		100.622	211	390			2061	0
26.2851		175.251	399	265			2069	0
23.9204		192.735	399	265			2054	0
21.8605		104.456	217	650			2070	0
24.1315		98.598	216	488			2069	0
24.073		102.589	216	488			2061	0
23.8632		103.144	216	488			2069	0
32.4998		55.012	605	175			2684	0
136.754		51.236	1963	52			8128	7
81.2921		226.531	1963	41			232	3
43.4398		281.717	1963	52			1178	3
38.2355		657.609	1963	52			1312	2
39.272		232.036	1963	52			1304	13
50.1503		159.85	664	153			3900	0
46.0178		132.137	474	215			4141	0
47.4709		106.436	420	243			4131	0
47.7516		100.507	419	243			4142	0
48.7301		95.286	420	243			4142	0
49.1591		51.681	821	127			4141	0
52.0019		197.993	821	127			4143	0
43.8851		154.348	428	324			4134	0
47.8689		96.973	428	243			4140	0
48.2752		101.331	428	194			4142	0
47.9714		100.195	430	242			4140	0
48.4853		99.718	428	243			4143	0
47.7746		103.382	428	243			4134	0
48.6256		97.293	429	242			4141	0
48.2292		101.905	428	194			4142	0
47.9266		98.637	4	243			4142	0
52.2241		174.772	742	187			4143	0
48.2294		178.899	742	140			4142	0
44.5601		103.228	435	240			4132	0
47.8206		102.903	429	243			4143	0
48.6011		98.171	430	243			4142	0
47.8912		102.758	430	324			4142	0
48.4966		97.205	429	243			4141	0
48.229		101.223	429	194			4134	0
55.8895		55.486	893	117			4770	0
134.645		51.317	2049	66			9119	33
98.5564		51.064	2049	49			1400	12
97.0203		51.479	1992	51			3103	12
139.094		51.057	1446	69			2779	17
147.041		84.572	2077	49			5299	17
105.776		82.891	1310	62			4658	79
96.5488		94.861	1310	77			8290	0
91.0648		99.367	840	97			8289	0
96.0734		96.88	839	121			8280	0
96.8924		99.175	841	121			8288	0
105.45		88.644	1605	66			8290	0
96.5503		88.644	1605	53			8290	0
87.3993		103.583	880	121			8288	0
97.1214		99.965	879	121			8280	0
96.5621		104.99	881	97			8289	0
96.0036		104.458	881	121			8289	0
97.0745		100.876	881	121			8289	0
96.2595		105.393	886	161			8288	0
97.0855		106.844	914	117			8280	0
96.1312		101.566	879	121			8289	0
82.1083		67.277	1117	97			7417	0
118.558		80.733	1530	69			9162	0
93.2245		80.733	1247	85			8288	0
94.1048		107.38	1047	81			8279	0
94.0099		104.647	876	121			8289	0
97.0721		100.804	877	121			8289	0
96.0633		104.876	876	161			8289	0
96.7485		100.291	876	121			8289	0
96.7346		103.517	879	120			8281	0
109.64		61.863	2027	67			9081	52
116.175		51.528	2102	39			1868	24
58.7806		306.719	2102	49			1112	8
58.8743		170.655	1086	95			3316	104
48.1353		170.655	1086	127			4133	0
40.4823		97.778	428	242			4141	0
48.3681		101.122	432	192			4142	0
47.8914		101.893	427	243			4142	0
48.5318		98.067	427	243			4142	0
47.646		102.293	427	243			4133	0
48.7306		96.659	427	243			4142	0
40.9097		86.802	721	243			3807	0
59.9696		193.178	803	104			4480	0
46.9243		184.741	691	151			4141	0
45.0736		98.023	428	243			4133	0
47.7515		102.323	428	324			4142	0
48.704		97.053	429	243			4142	0
48.287		101.932	430	193			4142	0
48.4394		106.164	448	232			4142	0
47.9134		99	428	243			4133	0
47.7863		102.597	428	243			4142	0
48.6942		96.991	428	243			4142	0
50.4973		54.096	782	179			4142	0
50.1266		188.569	782	134			4144	0
44.0478		133.612	432	243			4133	0
47.9037		103.925	433	243			4141	0
48.59		99.257	434	242			4142	0
48.0305		103.052	432	324			4142	0
48.2867		98.645	432	243			4142	0
48.2983		101.129	432	243			4134	0
52.2021		61.743	897	117			4475	0
110.293		148.902	1734	58			8175	0
24.1192		154.882	1734	58			2071	0
24.0962		154.882	1734	58			2069	0
24.097		154.882	1734	78			2069	0
24.0038		154.882	1734	58			2061	0
24.0731		154.882	1734	78			2068	0
24.0959		154.882	1734	58			2068	0
24.1085		154.882	1734	47			2070	0
14.8029		154.882	937	108			2068	0
15.4784		98.893	210	484			2056	0
26.1113		68.589	383	273			2069	0
24.096		184.691	383	273			2069	0
21.9061		109.301	214	651			2067	0
24.1902		97.338	214	487			2061	0
24.1099		99.958	214	390			2068	0
23.922		102.026	214	487			2069	0
24.2473		97.784	215	487			2067	0
23.9442		102.324	215	649			2069	0
24.085		98.068	214	488			2059	0
24.1321		100.022	214	488			2068	0
21.4534		102.33	4	488			2056	0
28.9156		192.479	401	353			2085	0
23.9552		193.311	388	273			2070	0
21.9887		102.75	218	487			2059	0
23.8281		103.714	217	650			2068	0
24.2832		97.931	217	488			2068	0
24.1419		101.431	217	487			2068	0
23.8874		103.859	217	488			2069	0
24.2015		100.961	217	487			2060	0
