[ 3005.906509] mode 0 cnt: 6 rate: 88116680 bw: 30677968 rtt: 50254 156 267
[ 3005.907503] mode 0 cnt: 7 rate: 88558680 bw: 31016328 rtt: 50254 158 272
[ 3005.908100] mode 0 cnt: 7 rate: 89535432 bw: 31153040 rtt: 50254 158 278
[ 3005.908365] mode 0 cnt: 7 rate: 89930080 bw: 31664344 rtt: 50254 160 275
[ 3005.909304] mode 0 cnt: 7 rate: 91406056 bw: 31968528 rtt: 50254 162 279
[ 3005.909981] mode 0 cnt: 7 rate: 92284144 bw: 32495544 rtt: 50254 164 283
[ 3005.910794] mode 0 cnt: 7 rate: 93805512 bw: 32654816 rtt: 50254 166 287
[ 3005.911583] mode 0 cnt: 7 rate: 94265272 bw: 32924816 rtt: 50254 166 291
[ 3005.912544] mode 0 cnt: 7 rate: 95044696 bw: 33265232 rtt: 50254 170 297
[ 3005.913126] mode 0 cnt: 7 rate: 96027368 bw: 33762176 rtt: 50254 172 301
[ 3005.913865] mode 0 cnt: 7 rate: 97461912 bw: 33762176 rtt: 50254 172 302
[ 3005.914166] mode 0 cnt: 7 rate: 97461912 bw: 34200336 rtt: 50254 174 305
[ 3005.914897] mode 0 cnt: 7 rate: 98726752 bw: 34385576 rtt: 50254 176 304
[ 3005.915698] mode 0 cnt: 7 rate: 99261496 bw: 34814168 rtt: 50254 178 308
[ 3005.916457] mode 0 cnt: 7 rate: 100498712 bw: 35135440 rtt: 50254 178 313
[ 3005.917070] mode 0 cnt: 7 rate: 101426136 bw: 35809424 rtt: 50254 182 316
[ 3005.918018] mode 0 cnt: 7 rate: 103371744 bw: 36190848 rtt: 50254 184 320
[ 3005.919023] mode 0 cnt: 7 rate: 104472808 bw: 36190848 rtt: 50254 184 326
[ 3005.919451] mode 0 cnt: 7 rate: 104472808 bw: 36765720 rtt: 50254 186 329
[ 3005.920582] mode 0 cnt: 7 rate: 106132296 bw: 37215496 rtt: 50254 188 332
[ 3005.921385] mode 0 cnt: 7 rate: 107430680 bw: 37766440 rtt: 50254 194 337
[ 3005.922474] mode 0 cnt: 7 rate: 109021104 bw: 38044648 rtt: 50254 194 343
[ 3005.923489] mode 0 cnt: 7 rate: 109824216 bw: 38188200 rtt: 50254 196 348
[ 3005.924165] mode 0 cnt: 7 rate: 110238592 bw: 38512200 rtt: 50254 196 354
[ 3005.924689] mode 0 cnt: 7 rate: 111173904 bw: 39009144 rtt: 50254 198 351
[ 3005.925593] mode 0 cnt: 7 rate: 112608440 bw: 39554624 rtt: 50254 202 356
[ 3005.926404] mode 0 cnt: 7 rate: 114183080 bw: 39827360 rtt: 50254 202 361
[ 3005.927351] mode 0 cnt: 7 rate: 114970400 bw: 40356432 rtt: 50254 204 366
[ 3005.928094] mode 0 cnt: 7 rate: 116497688 bw: 40622336 rtt: 50254 206 371
[ 3005.928967] mode 0 cnt: 7 rate: 117265272 bw: 40798016 rtt: 50254 206 369
[ 3005.929335] mode 0 cnt: 7 rate: 117772392 bw: 41366048 rtt: 50254 210 374
[ 3005.930185] mode 0 cnt: 7 rate: 119412152 bw: 41865728 rtt: 50254 214 380
[ 3005.930999] mode 0 cnt: 7 rate: 120854584 bw: 42120008 rtt: 50254 216 386
[ 3005.931800] mode 0 cnt: 7 rate: 121588624 bw: 42720856 rtt: 50254 218 382
[ 3005.932649] mode 0 cnt: 7 rate: 123323096 bw: 43167896 rtt: 50254 220 388
[ 3005.933488] mode 0 cnt: 7 rate: 124613592 bw: 43167896 rtt: 50254 220 396
[ 3005.933780] mode 0 cnt: 7 rate: 124613592 bw: 43871960 rtt: 50254 224 391
[ 3005.934741] mode 0 cnt: 7 rate: 126646024 bw: 44528856 rtt: 50254 226 401
[ 3005.935831] mode 0 cnt: 7 rate: 128542296 bw: 44882944 rtt: 50254 228 406
[ 3005.936632] mode 0 cnt: 7 rate: 129564432 bw: 45466696 rtt: 50254 230 411
[ 3005.937484] mode 0 cnt: 7 rate: 131249576 bw: 45528216 rtt: 50254 234 421
[ 3005.937811] mode 0 cnt: 7 rate: 131427168 bw: 46334128 rtt: 50254 238 416
[ 3005.938824] mode 0 cnt: 7 rate: 133753608 bw: 46633528 rtt: 50254 238 425
[ 3005.939808] mode 0 cnt: 7 rate: 134617880 bw: 47187888 rtt: 50254 240 431
[ 3005.940585] mode 0 cnt: 7 rate: 136218176 bw: 47785320 rtt: 50254 244 437
[ 3005.941413] mode 0 cnt: 7 rate: 137942776 bw: 47785320 rtt: 50254 244 435
[ 3005.941688] mode 0 cnt: 7 rate: 137942776 bw: 48628824 rtt: 50254 248 441
[ 3005.942677] mode 0 cnt: 7 rate: 140377752 bw: 49112096 rtt: 50254 250 447
[ 3005.943574] mode 0 cnt: 7 rate: 141772824 bw: 49395088 rtt: 50254 250 453
[ 3005.944477] mode 0 cnt: 7 rate: 142589744 bw: 50337032 rtt: 50254 258 459
[ 3005.945385] mode 0 cnt: 7 rate: 145308856 bw: 50999392 rtt: 50254 260 465
[ 3005.946375] mode 0 cnt: 7 rate: 147220920 bw: 51641936 rtt: 50254 264 470
[ 3005.947307] mode 0 cnt: 7 rate: 149075760 bw: 52563368 rtt: 50254 268 476
[ 3005.948157] mode 0 cnt: 7 rate: 151735680 bw: 52641984 rtt: 50254 268 484
[ 3005.948695] mode 0 cnt: 7 rate: 151962600 bw: 53635184 rtt: 50254 272 478
[ 3005.949651] mode 0 cnt: 7 rate: 154829704 bw: 53981064 rtt: 50254 276 493
[ 3005.950490] mode 0 cnt: 7 rate: 155828160 bw: 54959232 rtt: 50254 280 500
[ 3005.951371] mode 0 cnt: 7 rate: 158651856 bw: 54959232 rtt: 50254 280 497
[ 3005.951933] mode 0 cnt: 7 rate: 158651856 bw: 56022160 rtt: 50254 286 504
[ 3005.952798] mode 0 cnt: 7 rate: 161720232 bw: 56925136 rtt: 50254 290 511
[ 3005.953694] mode 0 cnt: 7 rate: 164326872 bw: 57935432 rtt: 50254 294 510
[ 3005.954643] mode 0 cnt: 7 rate: 167243312 bw: 57935432 rtt: 50254 296 522
[ 3005.955108] mode 0 cnt: 7 rate: 167243312 bw: 58707168 rtt: 50254 300 529
[ 3005.956019] mode 0 cnt: 7 rate: 169471096 bw: 59775568 rtt: 50254 304 536
[ 3005.956989] mode 0 cnt: 7 rate: 172555256 bw: 60662136 rtt: 50254 308 545
[ 3005.957844] mode 0 cnt: 7 rate: 175114536 bw: 60662136 rtt: 50254 308 558
[ 3005.957931] mode 0 cnt: 8 rate: 175114536 bw: 61802992 rtt: 50254 314 551
[ 3005.958908] mode 0 cnt: 8 rate: 178407864 bw: 62401784 rtt: 50254 320 560
[ 3005.959675] mode 0 cnt: 8 rate: 180136416 bw: 63392256 rtt: 50254 324 556
[ 3005.960739] mode 0 cnt: 8 rate: 182995632 bw: 64173560 rtt: 50254 328 563
[ 3005.961750] mode 0 cnt: 8 rate: 185251032 bw: 64816792 rtt: 50254 330 571
[ 3005.962520] mode 0 cnt: 8 rate: 187107848 bw: 65969264 rtt: 50254 336 578
[ 3005.963579] mode 0 cnt: 8 rate: 190434720 bw: 66878392 rtt: 50254 342 587
[ 3005.964413] mode 0 cnt: 8 rate: 193059120 bw: 68516192 rtt: 50254 350 605
[ 3005.965441] mode 0 cnt: 8 rate: 197786984 bw: 68752704 rtt: 50254 350 615
[ 3005.966309] mode 0 cnt: 8 rate: 198469720 bw: 69799224 rtt: 50254 354 609
[ 3005.967167] mode 0 cnt: 8 rate: 201490744 bw: 70776712 rtt: 50254 360 628
[ 3005.968124] mode 0 cnt: 8 rate: 204312464 bw: 71214872 rtt: 50254 364 638
[ 3005.968960] mode 0 cnt: 8 rate: 205577304 bw: 72268232 rtt: 50254 368 632
[ 3005.969859] mode 0 cnt: 8 rate: 208618056 bw: 73769320 rtt: 50254 376 651
[ 3005.970712] mode 0 cnt: 8 rate: 212951280 bw: 73769320 rtt: 50254 376 663
[ 3005.971238] mode 0 cnt: 8 rate: 212951280 bw: 75204096 rtt: 50254 382 655
[ 3005.972286] mode 0 cnt: 8 rate: 217093096 bw: 76150824 rtt: 50254 388 674
[ 3005.973249] mode 0 cnt: 8 rate: 219826016 bw: 77269808 rtt: 50254 394 683
[ 3005.974431] mode 0 cnt: 8 rate: 223056200 bw: 78346408 rtt: 50254 398 693
[ 3005.975202] mode 0 cnt: 8 rate: 226164040 bw: 79690272 rtt: 50254 408 694
[ 3005.976136] mode 0 cnt: 8 rate: 230043416 bw: 80785328 rtt: 50254 412 704
[ 3005.977188] mode 0 cnt: 8 rate: 233204536 bw: 81529720 rtt: 50254 416 721
[ 3005.977796] mode 0 cnt: 8 rate: 235353392 bw: 83103952 rtt: 50254 422 730
[ 3005.979588] mode 0 cnt: 8 rate: 239897744 bw: 83606368 rtt: 50254 428 743
[ 3005.979821] mode 0 cnt: 8 rate: 241348072 bw: 84942032 rtt: 50254 434 740
[ 3005.980661] mode 0 cnt: 8 rate: 245203768 bw: 86233272 rtt: 50254 438 750
[ 3005.982254] mode 0 cnt: 8 rate: 248931200 bw: 86833432 rtt: 50254 442 765
[ 3005.983028] mode 0 cnt: 8 rate: 250663704 bw: 88128768 rtt: 50254 450 777
[ 3005.984214] mode 0 cnt: 8 rate: 254402976 bw: 88898456 rtt: 50254 454 791
[ 3005.984701] mode 0 cnt: 8 rate: 256624840 bw: 89003040 rtt: 50254 454 786
[ 3005.985074] mode 0 cnt: 8 rate: 256926744 bw: 91186312 rtt: 50254 464 797
[ 3005.986316] mode 0 cnt: 8 rate: 263229248 bw: 92228056 rtt: 50254 472 812
[ 3005.987114] mode 0 cnt: 8 rate: 266236456 bw: 93602680 rtt: 50254 478 822
[ 3005.988350] mode 0 cnt: 8 rate: 270204624 bw: 94419528 rtt: 50254 480 835
[ 3005.988934] mode 0 cnt: 8 rate: 272562640 bw: 94419528 rtt: 50254 480 852
[ 3005.989121] mode 0 cnt: 8 rate: 272562640 bw: 96613064 rtt: 50254 490 842
[ 3005.990347] mode 0 cnt: 8 rate: 278894744 bw: 97810648 rtt: 50254 498 856
[ 3005.991865] mode 0 cnt: 8 rate: 282351848 bw: 98900240 rtt: 50254 504 868
[ 3005.992277] mode 0 cnt: 8 rate: 285497176 bw: 99931720 rtt: 50254 510 880
[ 3005.993462] mode 0 cnt: 8 rate: 288474792 bw: 99931720 rtt: 50254 510 903
[ 3005.993469] mode 0 cnt: 8 rate: 288474792 bw: 101149816 rtt: 50254 516 892
[ 3005.994355] mode 0 cnt: 8 rate: 291991088 bw: 102537440 rtt: 50254 522 901
[ 3005.995240] mode 0 cnt: 8 rate: 295996752 bw: 103923008 rtt: 50254 528 913
[ 3005.996252] mode 0 cnt: 8 rate: 299996496 bw: 104593576 rtt: 50254 534 925
[ 3005.996990] mode 0 cnt: 8 rate: 301932232 bw: 106492488 rtt: 50254 542 938
[ 3005.997952] mode 0 cnt: 8 rate: 307413880 bw: 107769376 rtt: 50254 548 946
[ 3005.999261] mode 0 cnt: 8 rate: 311099872 bw: 108634752 rtt: 50254 556 960
[ 3005.999638] mode 0 cnt: 8 rate: 313597984 bw: 109384616 rtt: 50254 558 971
[ 3006.000439] mode 0 cnt: 8 rate: 315762624 bw: 111553536 rtt: 50254 568 983
[ 3006.001717] mode 0 cnt: 8 rate: 322023696 bw: 113077184 rtt: 50254 578 991
[ 3006.002371] mode 0 cnt: 8 rate: 326422024 bw: 114606296 rtt: 50254 584 1005
[ 3006.003288] mode 0 cnt: 8 rate: 330836152 bw: 114606296 rtt: 50254 584 1017
[ 3006.004227] mode 0 cnt: 8 rate: 330836152 bw: 115995280 rtt: 50254 590 1030
[ 3006.005060] mode 0 cnt: 8 rate: 334845760 bw: 118629024 rtt: 50254 604 1035
[ 3006.005607] mode 0 cnt: 8 rate: 342448624 bw: 120126688 rtt: 50254 612 1049
[ 3006.006474] mode 0 cnt: 8 rate: 346771976 bw: 120126688 rtt: 50254 614 1064
[ 3006.006803] mode 0 cnt: 8 rate: 346771976 bw: 121576512 rtt: 50254 620 1077
[ 3006.007721] mode 0 cnt: 8 rate: 350957200 bw: 123305904 rtt: 50254 628 1081
[ 3006.008706] mode 0 cnt: 9 rate: 355949480 bw: 124906112 rtt: 50254 638 1097
[ 3006.009573] mode 0 cnt: 9 rate: 360568824 bw: 124906112 rtt: 50254 638 1110
[ 3006.010040] mode 0 cnt: 9 rate: 360568824 bw: 126589024 rtt: 50254 646 1125
[ 3006.011167] mode 0 cnt: 9 rate: 365426920 bw: 127857704 rtt: 50254 652 1125
[ 3006.012130] mode 0 cnt: 9 rate: 369089240 bw: 129687584 rtt: 50254 662 1156
[ 3006.012979] mode 0 cnt: 9 rate: 374371584 bw: 131595384 rtt: 50254 670 1140
[ 3006.013980] mode 0 cnt: 9 rate: 379878880 bw: 133291968 rtt: 50254 682 1170
[ 3006.014636] mode 0 cnt: 9 rate: 384776440 bw: 134581160 rtt: 50254 686 1187
[ 3006.015507] mode 0 cnt: 9 rate: 388497960 bw: 136456152 rtt: 50254 694 1186
[ 3006.016702] mode 0 cnt: 9 rate: 393910536 bw: 138244328 rtt: 50254 706 1216
[ 3006.017272] mode 0 cnt: 9 rate: 399072512 bw: 139671592 rtt: 50254 712 1233
[ 3006.017982] mode 0 cnt: 9 rate: 403192624 bw: 142227408 rtt: 50254 724 1231
[ 3006.019358] mode 0 cnt: 9 rate: 410570536 bw: 143820776 rtt: 50254 734 1260
[ 3006.019873] mode 0 cnt: 9 rate: 415170144 bw: 144761352 rtt: 50254 738 1281
[ 3006.020433] mode 0 cnt: 9 rate: 417885312 bw: 147540688 rtt: 50254 752 1278
[ 3006.021758] mode 0 cnt: 9 rate: 425908480 bw: 148919416 rtt: 50254 758 1305
[ 3006.022331] mode 0 cnt: 9 rate: 429888488 bw: 149397224 rtt: 50254 764 1329
[ 3006.022870] mode 0 cnt: 9 rate: 431267776 bw: 152826624 rtt: 50254 778 1323
[ 3006.023915] mode 0 cnt: 9 rate: 441167488 bw: 154824656 rtt: 50254 790 1350
[ 3006.024810] mode 0 cnt: 9 rate: 446935248 bw: 154824656 rtt: 50254 790 1377
[ 3006.025604] mode 0 cnt: 9 rate: 446935248 bw: 157638856 rtt: 50254 802 1368
[ 3006.026595] mode 0 cnt: 9 rate: 455059048 bw: 159806408 rtt: 50254 816 1395
[ 3006.027069] mode 0 cnt: 9 rate: 461316168 bw: 159806408 rtt: 50254 816 1423
[ 3006.030153] mode 0 cnt: 9 rate: 461316168 bw: 159806408 rtt: 50254 816 1414
[ 3006.035135] mode 0 cnt: 9 rate: 461316168 bw: 159806408 rtt: 50254 816 1439
[ 3006.036318] mode 0 cnt: 9 rate: 461316168 bw: 159806408 rtt: 50254 816 1478
[ 3006.041575] mode 0 cnt: 9 rate: 461316168 bw: 159806408 rtt: 50254 816 1458
